tic_id,toi,disposition,label,probability,physics_score,sde,welch_p,duration_ratio,density_ratio,period_days
229510866,1181.01,CP,1,0.1323823867169845,5,19.577925261679106,0.0182685673111645,0.8818272724797566,1.463973396958396,2.1034140383976516
137903329,4485.01,KP,1,0.1301488357105108,5,8.910501119667476,0.6874800439407008,0.7276851534971952,2.6052728907411575,7.317937968506976
366622912,515.01,CP,1,0.1286053540947786,5,18.461012986678053,0.0488795244065203,0.9680552482205464,1.1065813136242284,3.1157449866553653
64531556,4477.01,FP,0,0.1248864078718972,5,11.946495845548556,0.9606694196113468,0.9478427473968484,1.1788943587735832,7.806314542869466
359271092,741.01,CP,1,0.1244019237399295,5,8.056912351821156,0.7863725683572548,0.9671781374293472,1.1095946413110291,7.583918659959535
141616639,4126.01,FP,0,0.1242306779536328,5,7.015749798287013,0.3204391876752329,0.9746974571283864,1.0841122815506887,5.518559276155504
199671901,5959.01,KP,1,0.1237363156197751,5,11.165746705639467,0.9638218927693768,0.8197211340131458,1.8225748244038975,4.451051916084828
327210623,3313.01,FP,0,0.121005564805415,5,10.22944549996802,0.0188344950465164,0.9447838456825703,1.190382097597272,2.13259022334875
176314383,2719.01,CP,1,0.1185844431586045,5,10.830859032668526,0.5086241653052613,0.6871104455729286,3.0945970779425327,3.3794492845099984
193641523,824.01,CP,1,0.1170148848623972,5,19.498933919450806,0.1858770981649856,0.7851930714957531,2.073740394025643,1.393263233188535
16740101,1150.01,KP,1,0.1169739638721903,5,21.137168336238194,0.0006720418602212,0.8712737869595144,1.517818420739353,1.479399941119674
411347315,7352.01,FP,0,0.1120615218456477,5,12.070671833525346,0.8255086028068837,0.9176213052459462,1.2992517136202435,4.069060745386886
278892590,6838.01,KP,1,0.1091801379876041,5,9.190195962041212,0.4823183040285572,0.8816495799775875,1.4648587471073875,1.51080245700509
128501004,1426.01,FP,0,0.1053565655569848,5,25.80431357319382,0.1457799393325245,0.8498734670535848,1.6353885436126434,0.7901098434849163
308307606,517.01,FP,0,0.1040727622166421,5,7.250443097024702,0.1931879819528917,0.8949215105843226,1.400647732276701,9.876453455762189
164150539,1372.01,FP,0,0.0998616631105407,5,9.053949872852646,0.2810112514933853,0.6962092237226578,2.974845705448059,6.161031300935179
149918151,3846.01,KP,1,0.0959442148208812,5,25.70788559695612,0.5335830212954347,0.8348119959580703,1.7255109524370096,1.5409179728697215
264460005,4683.01,FP,0,0.0957625098717286,5,9.169785945131332,0.0650083422880733,0.7886310377948441,2.046737597223055,3.0881331883709584
15692883,1493.01,CP,1,0.0928838822753006,5,13.112375721406814,0.8268625333555921,0.6965606815531085,2.9703449976210323,5.141123810314326
301051430,923.01,FP,0,0.0924175308416656,5,9.172210856907972,0.0494279048855508,0.7805201427895899,2.111209918648279,3.273455136065185
58046864,3343.01,FP,0,0.092202387928504,5,11.318701215188655,0.7881552477452879,0.7945818378254481,2.0010957138406456,2.36820578891591
454069765,4916.01,KP,1,0.0921874770306666,5,12.09009097042228,0.5281135897611822,0.9094029602221664,1.3347953126518952,4.116661737444128
272366748,5824.01,KP,1,0.0914307884108961,5,8.433732454282536,0.1436348281521602,1.1075342699906892,0.7389452191092806,3.857587262334458
50943163,3672.01,FP,0,0.0898252999455171,5,10.980573906653031,0.9073177117489136,0.6795566213777937,3.1989453310806772,2.4241821724685413
280307604,4800.01,FP,0,0.088721548239506,5,10.119469850393354,0.5423892807990369,0.7158691194168613,2.736420767937298,4.321609197467858
224297258,1279.01,CP,1,0.0864445722417329,5,7.3607638545985825,0.7396970459271046,0.9343571985170078,1.2306794704764517,9.624710997379948
77156657,1903.01,KP,1,0.0855007858335934,5,11.066522703143931,0.0598387124436793,0.8276693451465161,1.770570209136396,3.8340394276926153
299799658,1062.01,CP,1,0.0834142110844263,5,9.279179006921522,0.01838751717586,0.7560284299548733,2.3231079019614476,4.114214798499853
55390413,6994.01,FP,0,0.0813239478914731,5,10.5498826049,0.6519441306879499,0.7878848690439128,2.0525582132932207,1.8779592721462892
386259537,1932.01,KP,1,0.078157673366602,5,10.21158652806886,0.1871719119158204,0.9082059933232892,1.3400798376393974,5.623435403477452
198588220,2014.01,KP,1,0.0777657226227349,5,11.48020011777389,2.7672361919889937e-05,0.833076471818297,1.736317555598314,4.800723278114018
193708920,3562.01,FP,0,0.0773077358181449,5,13.919398659812192,0.5643509592730283,1.4108249265849682,0.3574904058396604,1.329251208358169
37168957,545.01,KP,1,0.0727841376812178,5,16.47381969198631,0.3690920495659086,0.9153259274665344,1.309050709926619,1.8996672247109028
137881699,1781.01,KP,1,0.0705537022214966,5,13.676028966954725,0.8228446255080336,0.8586698658154945,1.5856418420289506,2.969761204307777
115564354,5418.01,FP,0,0.0704783679644524,5,11.945224548829636,0.6822266983171269,1.0879270889511887,0.7796225488083177,1.6407948115767068
16005254,5344.01,CP,1,0.0702459987208361,5,24.035570655602093,0.8973485796258047,0.7013138230572873,2.910359019310083,3.7913280470644257
468977648,3001.01,FP,0,0.0694221340159085,5,13.836341522741224,0.7747862851767284,1.4254616735537948,0.3465908784713952,2.0910872115663186
233720539,1815.01,FP,0,0.0686600013997204,5,13.52983149416322,0.70299918277395,0.8190817448688645,1.8268463558402444,2.555827148609908
361998994,3189.01,FP,0,0.0669244459300983,5,12.542652251896731,0.688876544792285,0.9417441970531852,1.201945857930149,1.8515004791107752
130191319,3379.01,FP,0,0.0668005418331518,5,7.792496782086992,0.946742420944232,0.8300565285289524,1.755337999025632,1.614356676193061
52689469,2502.01,KP,1,0.0665265795041598,5,11.602736635763057,0.0740573758264654,0.8807325166039849,1.4694393690823018,3.144674472395654
118301361,1604.01,FP,0,0.0660322164624049,5,7.632747037081873,0.2028640146380245,0.735747687080734,2.52056004106015,3.483687612573155
284450803,1142.01,FP,0,0.0655194848240002,5,9.264398366241304,0.0051514932007609,0.8650074117314295,1.551044569406383,3.365725478643105
54364414,2041.01,FP,0,0.0650266418328772,5,13.997027598846929,0.1034108387660892,0.8366034928017858,1.7144496817114858,1.3739491935104649
67926921,1712.01,FP,0,0.0644672667676801,5,10.342696729004215,0.1822086839652732,0.6934768201757433,3.010148464907448,3.5677589286275015
425817867,6681.01,KP,1,0.063014332551131,5,27.623514582449147,0.5940460018430275,1.0066054041362258,0.9842512853100596,3.780780972392265
