host,stellar_r,stellar_m,inj_period,inj_rp_earth,inj_rp_rs,inj_depth_ppm,inj_impact,inj_snr,n_transits,rec_period,rec_sde,rec_depth_ppm,tls_recovered,clf_probability,clf_recovered,error
TIC 309792357,0.878413,0.88,0.7,4.0,0.04174801602435301,2129.4155062878685,0.1,79.49374713412996,39,0.7001239788108669,24.173783981949907,2062.037328852573,1,0.09930986156240626,0,
TIC 309792357,0.878413,0.88,0.7,4.0,0.04174801602435301,2007.6018670838191,0.5,74.94629145731112,39,0.7001239788108669,24.711156371959962,2056.6003546229617,1,0.2141320392971223,0,
TIC 309792357,0.878413,0.88,0.7,6.0,0.06262202403652951,4790.252571705622,0.1,178.8261264743059,39,0.7001239788108669,32.53088238197724,4715.983482215247,1,0.08193233473882494,0,
TIC 309792357,0.878413,0.88,0.7,6.0,0.06262202403652951,4515.091068628463,0.5,168.55400302912903,39,0.7001239788108669,31.663350819258692,4587.7601997048605,1,0.1366247337356084,0,
TIC 309792357,0.878413,0.88,0.7,9.0,0.09393303605479428,10772.62287162184,0.1,402.15550041753266,39,0.7001239788108669,41.07501069035304,10432.59951379727,1,0.18181673441969418,0,
TIC 309792357,0.878413,0.88,0.7,9.0,0.09393303605479428,10148.976078074635,0.5,378.87398473359906,39,0.7001239788108669,40.94701581001025,9940.832574696467,1,0.26908519888422705,0,
TIC 309792357,0.878413,0.88,0.7,13.0,0.1356810520791473,22452.951142013844,0.1,838.196779927521,39,0.7001239788108669,43.594174825378154,21593.720177617626,1,0.35913378695526843,0,
TIC 309792357,0.878413,0.88,0.7,13.0,0.1356810520791473,21133.16770210083,0.5,788.9276115879181,39,0.7001239788108669,43.76224806282239,20568.495288285194,1,0.4092187577177014,0,
TIC 309792357,0.878413,0.88,1.0504989940769753,0.8,0.008349603204870604,85.19322292754872,0.1,2.770162466921084,26,4.0678735718678,4.819747939511529,302.6931347944739,0,0.054521362080793535,0,
TIC 309792357,0.878413,0.88,1.0504989940769753,0.8,0.008349603204870604,80.32709866911958,0.5,2.6119344492824226,26,4.0678735718678,5.052145261531971,303.5014228566224,0,0.07067105890212247,0,
TIC 309792357,0.878413,0.88,1.0504989940769753,1.5,0.01565550600913238,299.5032447545842,0.1,9.738716517930195,26,1.0507496235409823,12.442019517380533,381.8648963019866,1,0.09123059210065693,0,
TIC 309792357,0.878413,0.88,1.0504989940769753,1.5,0.01565550600913238,282.3982572903727,0.5,9.182526804215398,26,1.052078710542702,6.392758703363342,266.3622822483003,0,0.052014307052529525,0,
TIC 309792357,0.878413,0.88,1.0504989940769753,2.5,0.026092510015220633,831.9180155751393,0.1,27.05083788485838,26,1.0507496235409823,19.005787676673826,783.4352830792258,1,0.2724373795655149,0,
TIC 309792357,0.878413,0.88,1.0504989940769753,2.5,0.026092510015220633,784.3810738182855,0.5,25.505115733237947,26,1.0507496235409823,19.042793221779103,852.7426533626592,1,0.24660187720643373,0,
TIC 309792357,0.878413,0.88,1.0504989940769753,4.0,0.04174801602435301,2129.4797304829417,0.1,69.24265359076495,26,1.0507496235409823,22.43132010543104,2201.2229371775047,1,0.109314588051031,0,
TIC 309792357,0.878413,0.88,1.0504989940769753,4.0,0.04174801602435301,2007.6018408431428,0.5,65.27964404815327,26,1.0507496235409823,22.097264035107813,2008.88460303017,1,0.1559692203418599,0,
TIC 309792357,0.878413,0.88,1.0504989940769753,6.0,0.06262202403652951,4790.257073633897,0.1,155.76110277655465,26,1.0507496235409823,29.650369193370803,4922.026520945533,1,0.09952275648087276,0,
TIC 309792357,0.878413,0.88,1.0504989940769753,6.0,0.06262202403652951,4515.146043620688,0.5,146.81552913360528,26,1.0507496235409823,30.148309495107547,4509.145203495657,1,0.11922995465924385,0,
TIC 309792357,0.878413,0.88,1.0504989940769753,9.0,0.09393303605479428,10772.622830750866,0.1,350.28508619073864,26,1.0507496235409823,39.657094978663714,10396.265530362658,1,0.21909091067028147,0,
TIC 309792357,0.878413,0.88,1.0504989940769753,9.0,0.09393303605479428,10149.087006232072,0.5,330.01005164565976,26,1.0507496235409823,39.42941967660453,9661.498393005562,1,0.29482117782961925,0,
TIC 309792357,0.878413,0.88,1.0504989940769753,13.0,0.1356810520791473,22453.801315102774,0.1,730.1129773632182,26,1.0507496235409823,43.23029300389101,22427.956910700654,1,0.18457969998267498,0,
TIC 309792357,0.878413,0.88,1.0504989940769753,13.0,0.1356810520791473,21134.02556843891,0.5,687.1988450821779,26,1.0507496235409823,42.95958475033409,21076.944780038742,1,0.3993438257579051,0,
TIC 309792357,0.878413,0.88,1.576497337938196,0.8,0.008349603204870604,85.19322609212843,0.1,2.4157425837342648,17,4.0678735718678,4.663377729166443,296.7037655888793,0,0.07194460265181396,0,
TIC 309792357,0.878413,0.88,1.576497337938196,0.8,0.008349603204870604,80.32709982586096,0.5,2.2777585094307757,17,1.6633817436163731,4.992077055012383,257.07777503136685,0,0.09165073333767208,0,
TIC 309792357,0.878413,0.88,1.576497337938196,1.5,0.01565550600913238,299.5033249240109,0.1,8.492728461844035,17,1.575925894716725,5.990187510428523,290.02798564692347,0,0.08011902645659584,0,
TIC 309792357,0.878413,0.88,1.576497337938196,1.5,0.01565550600913238,282.39845409638866,0.5,8.007702049029522,17,1.575925894716725,7.551502874538976,303.8334378409058,1,0.09477797468409441,0,
TIC 309792357,0.878413,0.88,1.576497337938196,2.5,0.026092510015220633,831.9179374890462,0.1,23.589898868149078,17,1.575925894716725,15.867439448630721,844.0306016062049,1,0.32167476449220167,0,
TIC 309792357,0.878413,0.88,1.576497337938196,2.5,0.026092510015220633,784.3815239922947,0.5,22.241954393808843,17,1.575925894716725,16.660293956467527,812.7619899580552,1,0.5003617772614136,1,
TIC 309792357,0.878413,0.88,1.576497337938196,4.0,0.04174801602435301,2129.4796881902166,0.1,60.38361264069544,17,1.575925894716725,19.572002566198584,2009.05676113039,1,0.39274823403870945,0,
TIC 309792357,0.878413,0.88,1.576497337938196,4.0,0.04174801602435301,2007.601190867403,0.5,56.9276210140153,17,1.575925894716725,19.59763371187918,2002.3916391105345,1,0.38956782631441594,0,
TIC 309792357,0.878413,0.88,1.576497337938196,6.0,0.06262202403652951,4790.25692613877,0.1,135.83272020932006,17,1.575925894716725,28.277089791581485,4719.146288630905,1,0.4403677153867706,0,
TIC 309792357,0.878413,0.88,1.576497337938196,6.0,0.06262202403652951,4515.146339697185,0.5,128.03167323189555,17,1.575925894716725,25.67549793021684,4428.866734666914,1,0.33506112472028476,0,
TIC 309792357,0.878413,0.88,1.576497337938196,9.0,0.09393303605479428,10772.622839980817,0.1,305.4689313550309,17,1.575925894716725,36.49038974065903,11190.858099847212,1,0.6652533928185517,1,
TIC 309792357,0.878413,0.88,1.576497337938196,9.0,0.09393303605479428,10149.087310923343,0.5,287.7879325349312,17,1.575925894716725,37.05740357379765,10198.598603087139,1,0.44237558176388597,0,
TIC 309792357,0.878413,0.88,1.576497337938196,13.0,0.1356810520791473,22453.80370659411,0.1,636.7009710627862,17,1.575925894716725,41.63734474467628,21712.043904878574,1,0.6223414166828193,1,
TIC 309792357,0.878413,0.88,1.576497337938196,13.0,0.1356810520791473,21134.027627353502,0.5,599.2773468867559,17,1.575925894716725,41.89846597560258,20120.676208534416,1,0.6404233291720445,1,
TIC 309792357,0.878413,0.88,2.365869810955864,0.8,0.008349603204870604,85.19323071576324,0.1,2.108086173818223,11,4.0678735718678,4.694170636418384,298.6561705505819,0,0.07194460265181396,0,
TIC 309792357,0.878413,0.88,2.365869810955864,0.8,0.008349603204870604,80.32700406146454,0.5,1.9876725559473531,11,1.6633817436163731,5.0239058612430805,257.8861926854081,0,0.0923660059602159,0,
TIC 309792357,0.878413,0.88,2.365869810955864,1.5,0.01565550600913238,299.50320945304475,0.1,7.411135480571972,11,2.363257845967886,5.761739186582447,264.12186284707764,0,0.06528557145940458,0,
TIC 309792357,0.878413,0.88,2.365869810955864,1.5,0.01565550600913238,282.39845701849566,0.5,6.98788246139536,11,2.367175410371816,9.660877337402729,389.0072588152993,1,0.3515136272099442,0,
TIC 309792357,0.878413,0.88,2.365869810955864,2.5,0.026092510015220633,831.918005672061,0.1,20.585612621722138,11,2.363257845967886,14.384646738638013,842.9913623334562,1,0.8598342273591612,1,
TIC 309792357,0.878413,0.88,2.365869810955864,2.5,0.026092510015220633,784.3803636867764,0.5,19.40930500944894,11,2.367175410371816,14.607703365931263,752.5701899749881,1,0.8015017146344352,1,
TIC 309792357,0.878413,0.88,2.365869810955864,4.0,0.04174801602435301,2129.478731199508,0.1,52.69344328141597,11,2.367175410371816,18.013385131821156,2140.577811589939,1,0.7988628982249892,1,
TIC 309792357,0.878413,0.88,2.365869810955864,4.0,0.04174801602435301,2007.6018292567444,0.5,49.67762841285506,11,2.367175410371816,18.02031458066956,2047.5616242128235,1,0.8966211115235408,1,
TIC 309792357,0.878413,0.88,2.365869810955864,6.0,0.06262202403652951,4790.256513838575,0.1,118.53375486554128,11,2.367175410371816,24.178936024296615,4634.276629051581,1,0.6552819582759616,1,
TIC 309792357,0.878413,0.88,2.365869810955864,6.0,0.06262202403652951,4515.143857797277,0.5,111.72615781152138,11,2.367175410371816,23.154838582712788,4373.687728900344,1,0.6580478887149449,1,
TIC 309792357,0.878413,0.88,2.365869810955864,9.0,0.09393303605479428,10772.613436575652,0.1,266.56575001013084,11,2.367175410371816,34.186108029276014,10718.500232272165,1,0.7108709656531933,1,
TIC 309792357,0.878413,0.88,2.365869810955864,9.0,0.09393303605479428,10149.085745213115,0.5,251.13670601085278,11,2.367175410371816,33.13893711148549,10117.88404665337,1,0.7516891943675221,1,
TIC 309792357,0.878413,0.88,2.365869810955864,13.0,0.1356810520791473,22453.770400530317,0.1,555.6131928999444,11,2.367175410371816,37.898509392969686,22551.420800380085,1,0.20150265424805044,0,
TIC 309792357,0.878413,0.88,2.365869810955864,13.0,0.1356810520791473,21134.024211601376,0.5,522.9563882400454,11,2.367175410371816,37.93460289501907,19841.023286810032,1,0.6029708881515576,1,
TIC 309792357,0.878413,0.88,3.550491223608884,0.8,0.008349603204870604,85.19320050937029,0.1,1.8403187849573734,7,1.6633817436163731,5.005988170397811,257.6294857788985,0,0.08086324449440203,0,
TIC 309792357,0.878413,0.88,3.550491223608884,0.8,0.008349603204870604,80.3270108145071,0.5,1.7352007678729269,7,4.0678735718678,4.741457048762914,294.8803620079765,0,0.07194460265181396,0,
TIC 309792357,0.878413,0.88,3.550491223608884,1.5,0.01565550600913238,299.5028037413583,0.1,6.469772617733732,7,3.5513498611849523,9.111909427809039,477.90758683485814,1,0.15756855055392865,0,
TIC 309792357,0.878413,0.88,3.550491223608884,1.5,0.01565550600913238,282.3977736453598,0.5,6.100274723362866,7,3.5513498611849523,4.899374096520511,309.23575633745594,0,0.04960099783669122,0,
TIC 309792357,0.878413,0.88,3.550491223608884,2.5,0.026092510015220633,831.9165865923184,0.1,17.970820589784857,7,3.5513498611849523,15.258498406066787,985.227855713644,1,0.9079594216784735,1,
TIC 309792357,0.878413,0.88,3.550491223608884,2.5,0.026092510015220633,784.3809730242457,0.5,16.94397006555579,7,3.5513498611849523,13.715958572248336,786.2622311864964,1,0.7759516364405828,1,
TIC 309792357,0.878413,0.88,3.550491223608884,4.0,0.04174801602435301,2129.4773027973333,0.1,46.00035048627216,7,3.5513498611849523,19.10586997064076,2090.7445725929506,1,0.8930336155385253,1,
TIC 309792357,0.878413,0.88,3.550491223608884,4.0,0.04174801602435301,2007.601340417331,0.5,43.36762132876145,7,3.5513498611849523,17.16362376857118,2197.637300014321,1,0.88946518621894,1,
TIC 309792357,0.878413,0.88,3.550491223608884,6.0,0.06262202403652951,4790.247500575995,0.1,103.47753585024074,7,3.5513498611849523,23.141588760190334,4865.996033241893,1,0.6769426448467707,1,
TIC 309792357,0.878413,0.88,3.550491223608884,6.0,0.06262202403652951,4515.129212906976,0.5,97.53451046963053,7,3.5513498611849523,24.19966761076294,4449.904814028738,1,0.7825037343671969,1,
TIC 309792357,0.878413,0.88,3.550491223608884,9.0,0.09393303605479428,10772.608345584134,0.1,232.70675808436764,7,3.5513498611849523,37.287344128058216,10501.56770029742,1,0.7280320577236084,1,
TIC 309792357,0.878413,0.88,3.550491223608884,9.0,0.09393303605479428,10149.077704878939,0.5,219.23743020109288,7,3.5513498611849523,36.85766459369412,9751.234177545753,1,0.7448683285023396,1,
TIC 309792357,0.878413,0.88,3.550491223608884,13.0,0.1356810520791473,22453.7665435105,0.1,485.0397463178392,7,3.5513498611849523,42.194502781191545,22972.00147098677,1,0.08766961147250014,0,
TIC 309792357,0.878413,0.88,3.550491223608884,13.0,0.1356810520791473,21134.028831327534,0.5,456.531155392442,7,3.5513498611849523,42.63730171201786,20952.027577286426,1,0.48625662535400116,0,
TIC 309792357,0.878413,0.88,5.328267798400374,0.8,0.008349603204870604,85.19311901777904,0.1,1.6069183918412517,5,4.0678735718678,4.777534237872441,296.7037655888793,0,0.07194460265181396,0,
TIC 309792357,0.878413,0.88,5.328267798400374,0.8,0.008349603204870604,80.32706024496683,0.5,1.51513446107355,5,4.0678735718678,4.6387718940236216,296.7037655888793,0,0.07194460265181396,0,
TIC 309792357,0.878413,0.88,5.328267798400374,1.5,0.01565550600913238,299.50314667792634,0.1,5.649248675948227,5,4.0678735718678,4.770310885240054,301.64870495441585,0,0.07067105890212247,0,
TIC 309792357,0.878413,0.88,5.328267798400374,1.5,0.01565550600913238,282.39848148337023,0.5,5.326619320381575,5,4.0678735718678,4.7297118311224216,296.7037655888793,0,0.07194460265181396,0,
TIC 309792357,0.878413,0.88,5.328267798400374,2.5,0.026092510015220633,831.9174302251487,0.1,15.691683020117148,5,5.327454981167602,13.757332238493412,833.386218724197,1,0.8419295922421186,1,
TIC 309792357,0.878413,0.88,5.328267798400374,2.5,0.026092510015220633,784.3813805099576,0.5,14.795054824747526,5,5.327454981167602,11.619006204771441,705.423675569472,1,0.3973645446463771,0,
TIC 309792357,0.878413,0.88,5.328267798400374,4.0,0.04174801602435301,2129.4785540241223,0.1,40.16636898548999,5,5.327454981167602,16.95713040143272,2127.0238424351273,1,0.833268089233272,1,
TIC 309792357,0.878413,0.88,5.328267798400374,4.0,0.04174801602435301,2007.5993328315667,0.5,37.867474845028546,5,5.327454981167602,17.192551822223095,1997.6771318386266,1,0.9136173490901652,1,
TIC 309792357,0.878413,0.88,5.328267798400374,6.0,0.06262202403652951,4790.239801857998,0.1,90.35382819273475,5,5.327454981167602,25.10804871640674,4639.890864434948,1,0.7318212157243138,1,
TIC 309792357,0.878413,0.88,5.328267798400374,6.0,0.06262202403652951,4515.146413497484,0.5,85.16499803453634,5,5.327454981167602,22.8615738267977,4438.623508130957,1,0.7708987678549727,1,
TIC 309792357,0.878413,0.88,5.328267798400374,9.0,0.09393303605479428,10772.611802813748,0.1,203.19373481906402,5,5.327454981167602,34.92099812663429,10605.300235639215,1,0.447105346318619,0,
TIC 309792357,0.878413,0.88,5.328267798400374,9.0,0.09393303605479428,10149.08426068284,0.5,191.43271600884032,5,5.327454981167602,28.979830919989848,9642.996406320048,1,0.6253079031291773,1,
TIC 309792357,0.878413,0.88,5.328267798400374,13.0,0.1356810520791473,22453.7900921824,0.1,423.52491235989265,5,5.327454981167602,37.547025569985344,21543.36390256384,1,0.15684906227018658,0,
TIC 309792357,0.878413,0.88,5.328267798400374,13.0,0.1356810520791473,21133.958346239877,0.5,398.6301564084362,5,5.327454981167602,42.37875239403014,20641.547048886765,1,0.18816812670421293,0,
TIC 309792357,0.878413,0.88,7.996199946274763,0.8,0.008349603204870604,85.19274758278516,0.1,1.403294565540439,3,4.0678735718678,4.77628854406923,296.7037655888793,0,0.07194460265181396,0,
TIC 309792357,0.878413,0.88,7.996199946274763,0.8,0.008349603204870604,80.32707830085695,0.5,1.3231472824115331,3,4.0678735718678,4.879997901824466,296.7037655888793,0,0.07194460265181396,0,
TIC 309792357,0.878413,0.88,7.996199946274763,1.5,0.01565550600913238,299.5022983525164,0.1,4.933400548404018,3,8.037459929326676,9.052196528196138,450.3577551006055,1,0.12074318196636866,0,
TIC 309792357,0.878413,0.88,7.996199946274763,1.5,0.01565550600913238,282.398109051063,0.5,4.651660417046235,3,3.325662680939555,5.303362507718472,345.5539840884203,0,0.13636398880054343,0,
TIC 309792357,0.878413,0.88,7.996199946274763,2.5,0.026092510015220633,831.916811333877,0.1,13.703330077388664,3,7.997563276125757,12.229522032792996,817.6495423717345,1,0.2852157875966114,0,
TIC 309792357,0.878413,0.88,7.996199946274763,2.5,0.026092510015220633,784.3814888968126,0.5,12.920328454130487,3,7.997563276125757,15.542159541171738,868.2286074568335,1,0.6922907357423661,1,
TIC 309792357,0.878413,0.88,7.996199946274763,4.0,0.04174801602435301,2129.4793951407432,0.1,35.07677528216248,3,7.997563276125757,20.02014152929053,2136.0765795167545,1,0.8761161055299499,1,
TIC 309792357,0.878413,0.88,7.996199946274763,4.0,0.04174801602435301,2007.601802344383,0.5,33.06920810672791,3,7.997563276125757,18.6593850123832,2103.572379324237,1,0.889982358190327,1,
TIC 309792357,0.878413,0.88,7.996199946274763,6.0,0.06262202403652951,4790.256920363056,0.1,78.90509103906746,3,7.997563276125757,23.74815219800705,4764.478857184007,1,0.5661164986264529,1,
TIC 309792357,0.878413,0.88,7.996199946274763,6.0,0.06262202403652951,4515.145144197041,0.5,74.37345106543245,3,7.997563276125757,19.615075102416753,3559.345425121263,1,0.6343203831477501,1,
TIC 309792357,0.878413,0.88,7.996199946274763,9.0,0.09393303605479428,10772.56103355162,0.1,177.44557822420063,3,7.997563276125757,31.13977677545775,10636.071936383718,1,0.5268531153446665,1,
TIC 309792357,0.878413,0.88,7.996199946274763,9.0,0.09393303605479428,10149.08344210752,0.5,167.17565806509845,3,7.997563276125757,29.81322554936613,9370.43512866076,1,0.5234459491301477,1,
TIC 309792357,0.878413,0.88,7.996199946274763,13.0,0.1356810520791473,22453.801172909847,0.1,369.85891470457733,3,7.997563276125757,36.15395008873365,23405.24208660355,1,0.040008782723634444,0,
TIC 309792357,0.878413,0.88,7.996199946274763,13.0,0.1356810520791473,21134.017913079006,0.5,348.1194506215325,3,7.997563276125757,42.17642976833656,21677.042743810216,1,0.07985066521964862,0,
TIC 309792357,0.878413,0.88,12.0,0.8,0.008349603204870604,85.1932329720695,0.1,1.2255768933325304,2,4.0678735718678,5.389815069565877,307.4067013715265,0,0.07045984794729805,0,
TIC 309792357,0.878413,0.88,12.0,0.8,0.008349603204870604,80.32709825955831,0.5,1.155573419401071,2,4.0678735718678,4.842972309313459,296.7037655888793,0,0.07194460265181396,0,
TIC 309792357,0.878413,0.88,12.0,1.5,0.01565550600913238,299.50106558707114,0.1,4.308576781354522,2,4.818802873426255,5.528747634920028,376.4552692576695,0,0.1925343160415406,0,
TIC 309792357,0.878413,0.88,12.0,1.5,0.01565550600913238,282.39781748418125,0.5,4.06253205521169,2,4.0678735718678,6.033201973690862,347.5641001723373,0,0.08520317036936376,0,
TIC 309792357,0.878413,0.88,12.0,2.5,0.026092510015220633,831.9168498920337,0.1,11.967829284468303,2,11.977401202035233,11.205589462680408,933.8064667854251,1,0.4222801583857836,0,
TIC 309792357,0.878413,0.88,12.0,2.5,0.026092510015220633,784.3731042876944,0.5,11.283872190666479,2,11.977401202035233,7.497243145778557,799.7571371012314,1,0.1596601743053096,0,
TIC 309792357,0.878413,0.88,12.0,4.0,0.04174801602435301,2129.473361936474,0.1,30.634279934089527,2,12.011533266872407,16.524346707429512,2248.4392258799166,1,0.8152500301541602,1,
TIC 309792357,0.878413,0.88,12.0,4.0,0.04174801602435301,2007.576816645207,0.5,28.880694771579996,2,12.011533266872407,17.333438202800743,1872.2301426706833,1,0.8964861940163283,1,
TIC 309792357,0.878413,0.88,12.0,6.0,0.06262202403652951,4790.234296125018,0.1,68.91158208427863,2,12.011533266872407,20.951659797529445,4787.298990929445,1,0.5301270502047752,1,
TIC 309792357,0.878413,0.88,12.0,6.0,0.06262202403652951,4515.093764864253,0.5,64.9534522449875,2,12.011533266872407,20.071533551720336,4345.439141346441,1,0.7981354593457787,1,
TIC 309792357,0.878413,0.88,12.0,9.0,0.09393303605479428,10772.62236748122,0.1,154.973307076052,2,12.011533266872407,25.631198579462062,10793.722567587372,1,0.30930678903849856,0,
TIC 309792357,0.878413,0.88,12.0,9.0,0.09393303605479428,10148.940548749264,0.5,146.00111528142799,2,12.011533266872407,26.068388118590104,9788.127685966818,1,0.2876985352850856,0,
TIC 309792357,0.878413,0.88,12.0,13.0,0.1356810520791473,22453.782524235354,0.1,323.0167006179781,2,11.90952405419677,10.728994113589621,15635.981181688852,1,0.6772493776724688,1,
TIC 309792357,0.878413,0.88,12.0,13.0,0.1356810520791473,21134.022965782595,0.5,304.0308403193705,2,12.011533266872407,31.602429829749354,19665.67445546652,1,0.11214449765800613,0,
